what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578233972210
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578233972210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578233973518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234003108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234018584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234029152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234031845
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234031983
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234032037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234033870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234038377
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234039718
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234039719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234045519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234048170
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234048343
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234048391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234051776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234054115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234056180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234057366
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234059032
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234059032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234063452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234108527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578234113996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234128959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234208557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234216138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234217930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234238326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234241592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234244874
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234245063
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234245107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234249823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234250945
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234258750
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234258750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234271743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234284371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234314371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234323812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234326929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234329298
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234329468
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234329512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234331533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234332490
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234336767
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234336767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234343834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234347313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234350236
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234350371
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234350412
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234363943
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234363943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234369509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234372261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234375212
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234375348
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234375392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234379679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234381968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234387722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234390158
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234391740
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234391740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234409621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234412381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234415337
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234415508
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234415550
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234421421
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234421422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234432657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234435795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234438481
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234438651
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234438697
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234444688
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234444688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234452577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234455188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234457875
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234458020
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234458070
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234464022
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234464022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234464828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234516007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234521649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234522676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234523994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234525768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234528588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234532297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234535664
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234535822
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234535879
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234541773
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234541773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234549914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234554432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234557386
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234557612
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234557653
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234562599
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234562599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234573441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234579649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234585684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234587519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234589757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234592836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234596119
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234596300
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234596351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234598229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234600084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234602876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234604029
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234605190
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234605191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234612041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234614667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234617924
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234618056
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234618097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234622487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234624008
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234628279
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234628279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234635078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234638298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234641865
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234641992
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234642032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234643454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234644544
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234645575
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234645576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234649022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234660988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578234676754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234679618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234683143
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234683273
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234683315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234684853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234686117
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578234691891
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578234691891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234732166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234776370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234779234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234843024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234850517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234876683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234882544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234952525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578234953862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235002314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235002945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235036686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235037874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235476182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578235519844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578235550918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578235553780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578235573050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235585187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235593620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235599196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235608224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235620671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235635568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235644149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235647283
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235647462
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235647537
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235660139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235671939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235678715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235688674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235701979
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235703915
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235705974
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235725897
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235730805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578235743671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578235746416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578235747739
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235758982
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235763677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578235782207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578235784334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578235790159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235793485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235796421
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235796488
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235804781
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235804781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235819207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235820418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235824904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235827457
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235827609
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235827660
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235845801
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235903199
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235905469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578235911456
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235912602
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235913290
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235913290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235916108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235920071
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235920233
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235920278
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235928728
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235928728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235942971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235945682
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235945849
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235945902
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578235950063
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235950063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578235952001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235954812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578235957889
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235958032
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578235958082
