what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161097176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161162170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161172064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161209431
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578161211430
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161211430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578161222745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578161227363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161237284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161239893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161324125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161333425
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1578161335188
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1578161335438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1578161335614
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578161340927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578161353805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578161356090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161362276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161364475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161373939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161394212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161397246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161400807
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161400989
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161401038
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578161413004
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161413004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161423289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161426650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161429276
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161429432
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161429478
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578161434484
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161434484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161442450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161446705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161449593
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161449751
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161449797
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578161460449
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161460449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161470384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161473313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161476061
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161476235
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161476286
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578161487261
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161487261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578161489359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578161489647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578161489946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161492396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161495175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161498397
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161498568
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161498641
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578161502980
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161502980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161505363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161511849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578161516021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161521828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161529580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161531890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161535145
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161535295
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161535342
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578161541471
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578161541471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161542780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161583987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161588153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161591663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161592496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161594898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578161596181
